Training/Test,X,Y,Y_pred
Test,-0.26117576076801274,0,0.49895274053753114
Test,-0.2988853467713559,1,0.4987967198335798
Test,0.9094609525531642,1,0.503796115967392
Test,0.5684351313055385,1,0.50238519381288
Test,0.5340046397372684,1,0.5022427424560091
Test,-0.5366196933141719,0,0.49781311767997766
Test,-0.7595981148991582,1,0.4968905819341573
Test,-0.5497360710544654,1,0.49775885039785056
Test,-0.7333653594185715,0,0.49699911457391627
Test,-0.2628153079855493,1,0.4989459570242032
Test,1.28491726536906,0,0.5053494161987186
Test,-0.7841913231622081,1,0.49678883285031633
Test,-0.27921078016091605,1,0.49887812191267644
Test,0.19953700735978944,0,0.5008589138230785
Test,-0.22510572198220613,1,0.49910197792386324
Test,-0.15952383328073969,1,0.4993733190176368
Test,-0.26609440242062266,0,0.49893238999871375
Test,6.0756742350111885,1,0.5251498912167848
Test,-0.259536213550476,1,0.4989595240512447
Test,-0.4333282186093623,0,0.498240474224827
Test,-0.36938587712543225,1,0.49850502960446724
Test,-0.8743664201267245,1,0.4964157552158283
Test,-0.45136323800226563,1,0.49816585621254217
Test,-0.6694230179346418,0,0.4972636640475689
Test,0.5585978480003184,0,0.5023444934637034
Test,-0.5677710904473687,1,0.49768423297140135
Test,0.43235271224999555,1,0.5018221697468609
Test,0.18806017683703277,1,0.5008114291526344
Test,-0.22838481641727945,0,0.49908841088173084
Test,1.0324269938684139,1,0.5043048482814703
Test,-0.40709546312877565,0,0.4983490096544337
Test,-0.4349677658268989,0,0.4982336907658762
Test,-0.3349553855571626,0,0.4986474828573506
Test,-0.833377739688308,0,0.4965853354889676
Test,3.165477923883612,1,0.5131273269624171
Test,1.6144662560939294,0,0.5067127091718058
Test,-0.3644672354728224,1,0.498525380054845
Test,0.6586102282700551,0,0.5027582788056626
Test,-0.30216444120642927,1,0.49878315282648206
Test,-0.6776207540223249,1,0.49722974735964914
Test,0.019186813430756507,1,0.5001127249051635
Test,-0.8055054369901847,1,0.4967006505258238
Test,0.31922395423996563,1,0.5013541100168653
Test,-0.49563101287575545,0,0.49798270326286936
Test,-0.1857565887613262,1,0.4992647825268828
Test,-0.5907247514928818,0,0.49758926548736127
Test,-0.8317381924707712,0,0.4965921187164938
Test,-0.25625711911540267,1,0.49897309107981835
Test,-0.8760059673442612,0,0.49640897202179546
Test,-0.5021892017459021,0,0.4979555695374029
Test,-0.9710997059613876,1,0.49601554911082524
Test,-0.48251463513546217,1,0.4980369707492882
Test,-0.8300986452532346,1,0.4965989019452743
Test,-0.47759599348285214,0,0.4980573210686876
Test,0.6422147560946884,1,0.5026904453868989
Test,-0.29560625233628246,1,0.49881028684244955
Test,-0.362827688255286,1,0.4985321635393933
Test,0.05197775778148982,0,0.5002483957522516
Test,0.4913764120813152,1,0.5020663736075035
Test,0.119199193700493,1,0.5005265208525741
Test,-0.38086270764818914,0,0.4984575452396308
Test,0.1011641743075897,0,0.5004519019480589
Test,-0.6071202236682485,1,0.49752143167628404
Test,0.5684351313055385,1,0.50238519381288
Test,1.1357184685732236,0,0.5047321765803071
Test,-0.7645167565517681,1,0.49687023209651604
Test,-0.17591930545610626,1,0.49930548370334527
Test,0.2880725571067691,1,0.5012252235527289
Test,-0.12017470005985975,1,0.4995361238613076
Test,0.512690525909292,0,0.5021545580987772
Test,-0.571050184882442,1,0.49767066617757744
Test,0.5487605646950986,1,0.5023037930834564
Test,-0.5776083737525887,0,0.4976435326002392
Test,-1.0497979724031474,0,0.49568996144636546
Test,-0.20215206093669294,1,0.49919694725469754
Test,-0.8645291368215046,0,0.49645645440764624
Test,-0.48087508791792544,0,0.4980437541883687
Test,-1.0252047641400976,1,0.4957917072118152
Test,0.8963445748128706,0,0.5037418507047786
Test,1.8587587915068922,0,0.5077232461396389
Test,-0.06770918909868673,1,0.4997531971332429
Test,-0.4546423324373389,0,0.49815228930989786
Test,-0.25297802468032937,0,0.4989866581099042
Test,0.22576976284037595,1,0.5009674501531072
Test,-0.5136660322686587,1,0.49790808554690813
Test,-0.5579338071421486,0,0.4977249333732531
Test,-0.15460519162812963,0,0.49939366961653636
Test,-1.0645538973609774,0,0.49562891415790306
Test,0.4093990512044822,1,0.5017272013376476
Test,0.2421652350157427,1,0.5010352853137252
Test,0.7471457780170344,1,0.5031245774491305
Test,-0.5874456570578086,1,0.49760283226030605
Test,-0.7300862649834983,1,0.4970126811739802
Test,0.5208882619969752,0,0.5021884751754135
Test,-0.6989348678503017,0,0.497141564091152
Test,-0.8842037034319445,1,0.49637505607150917
Test,-0.8202613619480145,1,0.4966396013441622
Test,-0.2808503273784526,1,0.49887133840375414
Test,-0.14148881388783655,1,0.49944793788990727
Test,0.34873580415562566,1,0.5014762128171701
Test,-0.2808503273784526,1,0.49887133840375414
Test,0.15199013805122613,1,0.5006621915256467
Test,-0.8055054369901847,1,0.4967006505258238
Test,-0.3201994605993324,1,0.4987085343200085
Test,-0.5284219572264888,0,0.4978470347575523
Test,0.08312915491468638,0,0.5003772830234143
Test,-0.4267700297392157,0,0.49826760806708276
Test,-0.8612500423864312,0,0.49647002081538083
Test,-0.5595733543596855,0,0.49771814997083613
Test,0.15199013805122613,1,0.5006621915256467
Test,0.5831910562633683,1,0.5024462442772084
Test,-0.7432026427237914,1,0.49695841480031683
Test,-0.7464817371588648,0,0.49694484821804785
Test,-0.7497608315939382,0,0.4969312816402772
Test,0.5569583007827819,1,0.5023377100691386
Test,-0.1513260971930563,0,0.4994072366835899
Test,0.7602621557573279,0,0.503178843639072
Test,0.3077471237172093,0,0.5013066255501057
Test,-0.2333034580698895,1,0.4990680603210552
Test,0.24872342388588933,1,0.5010624193674409
Test,-0.46120052130748573,1,0.4981251555127914
Test,-0.5300615044440253,0,0.49784025134044235
Test,0.15854832692137277,0,0.5006893256491994
Test,-0.6169575069734685,1,0.49748073143327387
Test,-0.05951145301100319,0,0.49978711484246585
Test,-0.45956097408994884,1,0.4981319389610389
Test,0.13887376031093288,1,0.5006079232670001
Test,-0.6317134319312984,1,0.4974196811315266
Test,-0.6153179597559318,0,0.4974875148048049
Test,-0.5825270154051985,1,0.4976231824263354
Test,0.430713165032459,1,0.5018153862933389
Test,-0.6858184901100083,1,0.497195830697224
Test,0.23560704614559608,1,0.5010081512539116
Test,0.6340170200070051,0,0.5026565286402206
Test,1.1275207324855405,1,0.5046982618803268
Test,-0.4366073130444358,1,0.4982269073075755
Test,-0.9169946477826777,0,0.49623939260708155
Test,-0.6251552430611518,0,0.4974468145895793
Test,-0.46775871017763204,0,0.4980980217267279
Test,-0.385781349300799,1,0.49843719480602544
Test,-0.3972581798235557,0,0.49838971048119873
Test,-0.42513048252167895,0,0.4982743915292472
Test,-0.1660820221508865,0,0.49934618488901183
Test,0.12083874091802957,1,0.5005333043882352
Test,-0.03491824474795325,1,0.49988886798064175
Test,-0.3070830828590393,1,0.49876280231920117
Test,-0.5382592405317087,0,0.4978063342668679
Test,1.7079204474935195,0,0.5070992973554334
Test,-0.4267700297392157,1,0.49826760806708276
Test,-0.29068761068367255,1,0.4988306373590326
Test,-0.3070830828590393,0,0.49876280231920117
Test,-0.2480593830277195,1,0.49900700865782444
Test,-0.33167629112208924,0,0.49866104984563114
Test,-0.7546794732465482,1,0.4969109317821001
Test,0.8045299306308178,1,0.5033619914697396
Test,2.203063707189591,0,0.5091473838132973
Test,-0.7825517759446714,1,0.496795616114391
Test,-0.17100066380349638,1,0.4993258342950617
Test,-0.48251463513546217,0,0.4980369707492882
Test,-0.2333034580698895,1,0.4990680603210552
Test,-0.49891010731082874,1,0.497969136398641
Test,-0.7546794732465482,1,0.4969109317821001
Test,-0.6087597708857851,1,0.49751464830015335
Test,-0.1808379471087163,1,0.4992851331139297
Test,-0.24314074137510944,1,0.4990273592090346
Test,-0.8120636258603313,1,0.4966735175439428
Test,-0.0627905474460765,0,0.4997735477585242
Test,0.3388985208504059,0,0.5014355119025797
Test,0.15526923248629962,0,0.5006757585879207
Test,-0.2513384774627928,0,0.49899344162550785
Test,-0.7169698872432049,1,0.4970669476180234
Test,-0.5415383349667818,0,0.49779276744307344
Test,-0.44644459634965555,1,0.4981862065715665
Test,-0.10050013344941987,1,0.4996175263221864
Test,0.1011641743075897,1,0.5004519019480589
Test,2.8572430469867194,1,0.5118528173186363
Test,0.7455062307994982,1,0.5031177941701857
Test,-0.5694106376649053,0,0.4976774495740619
Test,1.3423014179828432,1,0.50558681181291
Test,1.9964807577799717,1,0.5082929175453156
Test,0.03558228560612325,0,0.5001805603320311
Test,-0.30872263007657585,1,0.49875601881768183
Test,-0.09394194457927306,1,0.49964466048053124
Test,-0.10869786953710306,0,0.4995836086274419
Test,-0.4087350103463124,0,0.4983422261854188
Test,-0.3251181022519426,1,0.4986881838280871
Test,0.8537163471569177,0,0.5035654879990881
Test,-0.08410466127405312,1,0.4996853617219232
Test,-0.49891010731082874,1,0.497969136398641
Test,0.39956176789926207,1,0.5016865005522926
Test,0.03066364395351302,0,0.5001602097045551
Test,0.401201315116799,0,0.5016932840180852
Test,-0.6349925263663717,1,0.49740611440818944
Test,-0.7317258122010348,1,0.49700589787339716
Test,-0.4366073130444358,1,0.4982269073075755
Test,1.104567071440027,1,0.5046033004913646
Test,-0.1250933417124698,1,0.4995157732497616
Test,-0.5415383349667818,1,0.49779276744307344
Test,0.08476870213222312,0,0.5003840665627628
Test,-0.20707070258930282,0,0.49917659667869324
Test,-0.7612376621166947,1,0.49688379865379556
Test,0.45858546773058206,1,0.501930704910287
Test,0.14215285474600636,1,0.5006214903330545
Test,0.37660810685374907,1,0.5015915319671447
Test,0.19133927127210626,0,0.5008249962028638
Test,0.0339427383885865,0,0.5001737767896022
Test,-0.03327869753041668,1,0.4998956515236074
Test,-0.17427975823856967,0,0.49931226723366506
Test,0.1831415351844227,0,0.5007910785750563
Test,0.4700622982533388,1,0.5019781889876741
Test,4.126252593360095,0,0.5170988305637712
Test,-0.6989348678503017,1,0.497141564091152
Test,0.9783219356897043,0,0.5040810070991432
Test,0.7225525697539844,0,0.503022828145584
Test,0.9619264635143375,1,0.5040131761107334
Test,-0.8186218147304779,0,0.4966463845816542
Test,0.029024096735976623,0,0.5001534261619418
Test,0.31922395423996563,0,0.5013541100168653
Test,-0.6136784125383953,1,0.4974942981772609
Test,-0.303803988423966,0,0.4987763693236037
Test,-0.05295326414085656,1,0.49981424901126986
Test,0.2700375377138658,0,0.5011506049979716
Test,0.40611995676940904,0,0.5017136344117127
Test,0.4618645621656556,1,0.5019442717931316
Test,-0.1250933417124698,1,0.4995157732497616
Test,0.8307626861114047,1,0.5034705230949578
Test,-0.9792974420490709,0,0.495981633566698
Test,-0.823540456383088,1,0.49662603487289153
Test,0.312665765369819,1,0.5013269760387958
Test,-0.6202366014085419,1,0.4974671646929964
Test,-0.7694353982043781,0,0.4968498822692439
Test,0.9947174078650703,0,0.504148837937328
Test,-0.020162319790123253,1,0.4999499198685051
Test,0.8733909137673579,1,0.5036468862838519
Test,-0.09066285014419975,1,0.49965822756049866
Test,0.19625791292471595,0,0.5008453467759236
Test,-0.3775836132131158,0,0.498471112198211
Test,-0.39561863260601915,1,0.49839649395441554
Test,-0.43988640747950897,1,0.49821334039293497
Test,2.2129009904948114,0,0.5091880713896463
Test,-0.23658255250496282,1,0.49905449328231616
Test,0.03722183282365982,0,0.5001873438743935
Test,0.21921157397022933,0,0.500940316078748
Test,-0.49563101287575545,1,0.49798270326286936
Test,-0.20051251371915618,0,0.4992037307806269
Test,0.19953700735978944,1,0.5008589138230785
Test,-0.6645043762820317,1,0.4972840140724283
Test,-0.5530151654895387,1,0.49774528358551895
Test,0.49957414816899876,1,0.5021002907350451
Test,0.06673368273931982,1,0.5003094476227029
Test,-0.5940038459279552,0,0.4975756987179664
Test,-0.259536213550476,1,0.4989595240512447
Test,-0.38742089651833594,0,0.4984304113293042
Test,0.46350410938319214,0,0.5019510552334816
Test,-0.09066285014419975,1,0.49965822756049866
Test,0.13231557144078626,1,0.5005807891322257
Test,-0.7235280761133516,0,0.4970398143872843
Test,-0.3513508577325291,1,0.49857964794622134
Test,-0.6743416595872517,1,0.4972433140317752
Test,-0.1218142472773965,1,0.49952934032395147
Test,-0.20543115537176623,0,0.4991833802037282
Test,-0.4038163686937023,1,0.49836257659428423
Test,-0.44644459634965555,1,0.4981862065715665
Test,-0.7727144926394515,0,0.4968363157235231
Test,-0.1250933417124698,1,0.4995157732497616
Test,0.6848429837506416,0,0.5028668120634471
Test,2.432600317644724,0,0.5100967278803772
Test,-0.2513384774627928,1,0.49899344162550785
Test,0.4962950537339253,0,0.5020867238863305
Test,-0.48251463513546217,0,0.4980369707492882
Test,-0.7333653594185715,0,0.49699911457391627
Test,-0.5726897320999785,1,0.4976638827819504
Test,-0.3169203661642592,0,0.4987221013170041
Test,0.3897244845940423,0,0.5016457997445871
Test,-0.6989348678503017,0,0.497141564091152
Test,-0.8038658897726482,0,0.4967074337743366
Test,0.03230319117104994,0,0.5001669932471094
Test,-0.42840957695675225,1,0.49826082460555593
Test,0.2700375377138658,1,0.5011506049979716
Test,4.501708906175992,1,0.518650275439163
Test,-0.39561863260601915,1,0.49839649395441554
Test,0.7077966447961549,1,0.5029617784427389
Test,0.46350410938319214,1,0.5019510552334816
Test,0.39628267346418894,0,0.5016729336188476
Test,-0.5005496545283655,0,0.4979623529676469
Test,0.13231557144078626,1,0.5005807891322257
Test,0.06673368273931982,0,0.5003094476227029
Test,-0.35462995216760246,0,0.49856608097019023
Test,-0.21362889145944944,0,0.4991494625816092
Test,-0.4972705600932922,1,0.4979759198303826
Test,1.2324517544078868,1,0.5051323666665172
Test,-0.7645167565517681,0,0.49687023209651604
Test,1.9587711717766285,1,0.5081369381675945
Test,-0.8612500423864312,1,0.49647002081538083
Test,0.9766823884721674,0,0.504074224007021
Test,0.2847934626716959,0,0.501211656546735
Test,-0.8300986452532346,0,0.4965989019452743
Test,-0.6071202236682485,1,0.49752143167628404
Test,-0.823540456383088,0,0.49662603487289153
Test,-0.798947248120038,1,0.4967277835271374
Test,-0.8792850617793345,1,0.4963954056376978
Test,-0.7054930567204483,1,0.49711443081328993
Test,1.4046042122492364,0,0.5058445527668796
Test,0.22740931005791287,1,0.5009742336708128
Test,-0.49235191844068193,0,0.4979962701300684
Test,-0.5021892017459021,0,0.4979555695374029
Test,-0.21034979702437612,0,0.499163029629535
Test,-0.8825641562144079,0,0.49638183925890755
Test,-0.5480965238369286,0,0.49776563380525507
Test,-0.2857689690310627,1,0.49885098787948995
Test,-0.5595733543596855,0,0.49771814997083613
Test,-0.42021184086906904,1,0.4982947419195423
Test,-0.09722103901434656,0,0.49963109340108725
Test,-0.6628648290644952,0,0.4972907974160511
Test,-0.8514127590812113,1,0.4965107200696914
Test,3.9786933437817957,0,0.5164890004967856
Test,-0.7481212843764016,1,0.49693806492859893
Test,0.5504001119126348,1,0.502310576482299
Test,0.45858546773058206,1,0.501930704910287
Test,0.007709982907999999,0,0.5000652401037385
Test,-0.2333034580698895,0,0.4990680603210552
Test,-0.8858432506494811,1,0.49636827288544505
Test,-0.1218142472773965,0,0.49952934032395147
Test,-0.3136412717291861,0,0.49873566831588145
Test,0.6897616254032513,0,0.5028871620195132
Test,-0.08738375570912645,1,0.4996717946409693
Test,-0.05787190579346662,1,0.4997938983845555
Test,-0.4087350103463124,1,0.4983422261854188
Test,-0.6694230179346418,1,0.4972636640475689
Test,-0.3562694993851392,0,0.49855929748296507
Test,-0.5907247514928818,0,0.49758926548736127
Test,2.006318041085192,1,0.5083336075534665
Test,-0.7464817371588648,0,0.49694484821804785
Test,-0.49891010731082874,1,0.497969136398641
Test,0.2946307459769157,0,0.5012523575592843
Test,4.498429811740919,1,0.5186367272152019
Test,0.4520272788604351,0,0.5019035711360887
Test,-1.041600236315464,1,0.4957238766622679
Test,-0.25789666633293945,0,0.4989663075653412
Test,-0.808784531425258,1,0.4966870840324442
Test,-0.7694353982043781,1,0.4968498822692439
Test,-0.2333034580698895,0,0.4990680603210552
Test,0.5143300731268285,1,0.5021613415157007
Test,-0.20051251371915618,1,0.4992037307806269
Test,0.9324146135986775,1,0.5038910799609986
Test,-0.2513384774627928,0,0.49899344162550785
Test,-0.4530027852198022,1,0.49815907276088117
Test,0.13887376031093288,1,0.5006079232670001
Test,-0.5218637683563421,1,0.49787416843389304
Test,1.3603364373757465,1,0.5056614213478606
Test,-0.1660820221508865,1,0.49934618488901183
Test,0.3438171625030156,1,0.5014558623622867
Test,-0.12673288893000637,1,0.4995089897129327
Test,1.8243282999386221,1,0.5075808250966111
Test,0.1306760242232497,1,0.5005740055979914
Test,-0.03327869753041668,1,0.4998956515236074
Test,-0.7382840010711815,1,0.49697876468211183
Test,-0.5431778821843187,1,0.4977859840323939
Test,-0.4939914656582189,1,0.4979894866960988
Test,-0.3480717632974558,1,0.4985932149243441
Test,-0.8924014395196278,1,0.4963411401545826
Test,-0.002127300397220116,1,0.5000245388444051
Test,-0.1972334192840827,0,0.4992172978333626
Test,0.29954938762952577,1,0.5012727080593686
Test,0.17002515744412944,1,0.5007368103555507
Test,1.555442556262609,1,0.5064685440485073
Test,-0.3513508577325291,0,0.49857964794622134
Test,-0.4218513880866056,1,0.4982879584554796
Test,-0.22018708032959625,0,0.4991223284895351
Test,-0.8104240786427948,0,0.4966803007875824
Test,-0.6727021123697151,1,0.4972500973693615
Test,1.3111500208496467,1,0.5054579402138109
Test,-0.25789666633293945,1,0.4989663075653412
Test,-0.4792355407003889,0,0.4980505376281693
Test,-0.4841541823529988,1,0.4980301873109304
Test,-0.5480965238369286,1,0.49776563380525507
Test,-0.5366196933141719,1,0.49781311767997766
Test,-0.30544353564150256,1,0.49876958582117603
Test,-0.6595857346294216,1,0.49730436410628603
Test,-0.49563101287575545,1,0.49798270326286936
Test,1.3095104736321097,0,0.505451157477829
Test,0.8504372527218446,1,0.5035519215998026
Test,0.3274216903276492,1,0.5013880274782174
Test,-0.09558149179680982,0,0.4996378769407427
Test,-0.5136660322686587,1,0.49790808554690813
Test,-0.20707070258930282,1,0.49917659667869324
Test,-0.38906044373587234,1,0.49842362785316097
Test,-0.34971131051499255,1,0.4985864314350226
Test,0.17166470466166603,0,0.5007435938839645
Test,-0.08902330292666319,1,0.49966501110067235
Test,-0.667783470717105,0,0.49727044738818466
Test,-0.22018708032959625,1,0.4991223284895351
Test,-0.6415507152365185,1,0.49737898097299355
Test,-0.6333529791488351,0,0.49741289776938175
Test,-0.7268071705484249,0,0.4970262477784428
Test,0.17494379909673952,0,0.5007571609399682
Test,-0.29560625233628246,0,0.49881028684244955
Test,-0.6415507152365185,1,0.49737898097299355
Test,-0.274292138508306,0,0.4988984724419117
Test,3.0785819213541687,0,0.5127680402726227
Test,-0.8219009091655515,1,0.4966328181079071
Test,-0.27593168572584276,0,0.4988916889317577
Test,-0.6808998484573983,1,0.4972161806916023
Test,-0.14968654997551975,1,0.4994140202174451
Test,0.029024096735976623,1,0.5001534261619418
Test,0.015907718995683193,1,0.5000991578192121
Test,-0.5431778821843187,1,0.4977859840323939
Test,0.06017549386917319,0,0.5002823134590889
Test,0.9848801245598505,0,0.5041081394525839
Test,0.46678320381826527,1,0.5019646221120243
Test,-0.01524367813751337,1,0.49997027049821474
Test,-0.7300862649834983,0,0.4970126811739802
Test,0.15199013805122613,1,0.5006621915256467
Test,-0.6218761486260784,1,0.4974603813242549
Test,-0.03819733918302656,1,0.4998753008948359
Test,-0.45136323800226563,1,0.49816585621254217
Test,-0.37266497156050576,1,0.4984914626402962
Test,-0.4497236907847289,1,0.49817263966487846
Test,-0.7841913231622081,1,0.49678883285031633
Test,-0.5284219572264888,1,0.4978470347575523
Test,8.716984802462749,1,0.536036827692778
Test,1.4964188564312895,0,0.5062243758395921
Test,1.694804069753226,0,0.5070450398662902
Test,0.0027913412553899415,1,0.5000448894741462
Test,-1.0530770668382206,1,0.49567639537109287
Test,0.483178675993632,1,0.5020324564609446
Test,-0.32839719668701595,1,0.4986746168358833
Test,-0.362827688255286,1,0.4985321635393933
Test,-0.1513260971930563,1,0.4994072366835899
Test,3.567166992180094,0,0.5147879984193776
Test,-0.7202489816782782,1,0.4970533810004844
Test,-0.08574420849158987,1,0.49967857818138706
Test,-0.992413819789364,1,0.49592736877314214
Test,2.430960770427187,1,0.5100899471014031
Test,4.732885063848662,0,0.5196053549477558
Test,-0.08574420849158987,1,0.49967857818138706
Test,-0.2824898745959894,1,0.4988645548952473
Test,2.8572430469867194,1,0.5118528173186363
Test,-0.3661067826903591,0,0.4985185965708396
Test,0.3552939930257719,1,0.501503346749395
Test,1.3849296456387965,1,0.5057631612157876
Test,0.19789746014225287,1,0.5008521302996579
Test,-0.6940162261976917,1,0.49716191406060584
Test,0.10936191039527289,1,0.5004858196346247
Test,-0.5005496545283655,0,0.4979623529676469
Test,-0.2480593830277195,1,0.49900700865782444
Test,-0.37266497156050576,0,0.4984914626402962
Test,0.19461836570717939,0,0.5008385632518783
Test,0.6914011726207882,1,0.5028939453360796
Test,-0.6153179597559318,1,0.4974875148048049
Test,1.0881715992646603,1,0.5045354707240833
Test,0.4389109011201422,1,0.5018493035542159
Test,0.8028903834132812,1,0.5033552082325378
Test,-0.04147643361809988,0,0.4998617338092136
Test,1.0193106161281202,1,0.5042505839074727
Test,-0.6972953206327649,1,0.4971483474132543
Test,-0.6956557734152282,1,0.4971551307364065
Test,-0.4890728240056088,0,0.49800983700021784
Test,-0.5677710904473687,1,0.49768423297140135
Test,-0.36774632990789585,0,0.4985118130873794
Test,-0.7169698872432049,1,0.4970669476180234
Test,-0.4710378046127055,1,0.49808445483788716
Test,0.2208511211877659,0,0.5009470995978633
Test,0.26347934884371915,1,0.501123470965178
Test,-0.7268071705484249,0,0.4970262477784428
Test,-0.7104116983730583,1,0.4970940808660381
Test,-0.41857229365153215,0,0.4983015253842327
Test,-0.33167629112208924,0,0.49866104984563114
Test,-0.6415507152365185,1,0.49737898097299355
Test,0.3848058429414323,1,0.5016254493325215
Test,0.09624553265497963,1,0.5004315513341032
Test,-0.12673288893000637,1,0.4995089897129327
Test,-0.6972953206327649,1,0.4971483474132543
Test,-0.13820971945276306,1,0.4994615049603321
Test,1.4439533454701161,0,0.5060073349354017
Test,-0.20543115537176623,1,0.4991833802037282
Test,0.2421652350157427,1,0.5010352853137252
Test,1.0635783910016103,0,0.5044337257609081
Test,-0.38742089651833594,1,0.4984304113293042
Test,-0.687458037327545,0,0.4971890473678259
Test,-0.9432274032632643,1,0.49613086223326497
Test,-0.3267576494694792,0,0.4986814003317425
Test,4.816501971943031,0,0.5199507743208769
Test,0.8274835916763311,1,0.5034569566594814
Test,0.3831662957238957,0,0.5016186658606329
Test,-1.3203232632966966,0,0.4945707834401654
Test,0.2520025183209628,0,0.5010759863919622
Test,0.2880725571067691,0,0.5012252235527289
Test,-0.8038658897726482,1,0.4967074337743366
Test,0.13887376031093288,0,0.5006079232670001
Test,0.6520520393999084,0,0.5027311454502018
Test,-0.6595857346294216,0,0.49730436410628603
Test,-0.11197696397217638,0,0.49957004155059964
Test,0.7569830613222548,1,0.5031652770985577
Test,1.609547614441319,0,0.5066923621988921
Test,-0.14968654997551975,0,0.4994140202174451
Test,-0.6497484513242017,1,0.4973450642007266
Test,0.44874818442536196,0,0.5018900042447751
Test,-0.6169575069734685,0,0.49748073143327387
Test,5.595286900272946,0,0.5231669557014501
Test,1.3472200596354533,1,0.5056071598927134
Test,-0.17264021102103277,1,0.499319050764238
Test,1.489860667561143,0,0.5061972458531891
Test,-0.653027545759275,0,0.4973314974986437
Test,1.6898854281006157,1,0.5070246932650087
Test,-0.5530151654895387,0,0.49774528358551895
Test,-0.18903568319639952,1,0.49925121547020057
Test,-0.008685489267366743,1,0.49999740467130227
Test,-0.10050013344941987,1,0.4996175263221864
Test,-0.21526843867698636,1,0.49914267905811477
Test,-0.46120052130748573,1,0.4981251555127914
Test,4.903397974472474,1,0.5203097193379671
Test,-0.5759688265350519,1,0.49765031599327886
Test,-0.6841789428924716,0,0.49720261402765453
Test,-0.7153303400256682,1,0.49707373092841384
Test,-0.14640745554044643,1,0.49942758728580033
Test,-0.7874704175972814,0,0.49677526632571567
Test,-0.5382592405317087,0,0.4978063342668679
Test,-0.25789666633293945,1,0.4989663075653412
Test,-0.33167629112208924,0,0.49866104984563114
Test,0.08312915491468638,1,0.5003772830234143
Test,1.911224302468065,1,0.5079402662632043
Test,-0.46120052130748573,1,0.4981251555127914
Test,0.31922395423996563,1,0.5013541100168653
Test,0.4175967872921654,0,0.5017611186413143
Test,0.5831910562633683,1,0.5024462442772084
Test,-0.06770918909868673,0,0.4997531971332429
Test,-0.4267700297392157,1,0.49826760806708276
Test,-0.6136784125383953,1,0.4974942981772609
Test,0.17166470466166603,1,0.5007435938839645
Test,-0.551375618272002,0,0.49775206699127106
Test,0.048698663346416676,1,0.5002348286688592
Test,2.2440523876280074,1,0.509316914575798
Test,-0.2693734968556961,1,0.49891882297479634
Test,-0.8891223450845545,1,0.49635470651733
Test,-0.6399111680189817,0,0.4973857643303515
Test,-0.8710873256916514,1,0.4964293216078499
Test,-0.08738375570912645,1,0.4996717946409693
Test,0.6077842645264183,1,0.5025479948880968
Test,-0.07262783075129661,0,0.49973284650877936
Test,-0.9530646865684843,1,0.4960901634365361
Test,-0.5579338071421486,0,0.4977249333732531
Test,-0.5530151654895387,0,0.49774528358551895
Test,0.20281610179486292,1,0.5008724808689686
Test,-0.2677339496381594,1,0.4989256064865572
Test,-0.5251428627914154,1,0.4978606015941476
Test,-0.3923395381709458,1,0.49841006090261764
Test,-0.0775464724039065,1,0.49971249588520095
Test,-0.9333901199580444,1,0.4961715610812675
Test,-0.9874951781367542,1,0.49594771805955057
Test,0.37660810685374907,1,0.5015915319671447
Test,-0.39889772704109244,1,0.49838292700857467
Test,-0.23494300528742607,1,0.4990612768015129
Test,1.0439038243911702,1,0.5043523295255685
Test,-0.15460519162812963,1,0.49939366961653636
Test,0.7110757392312281,0,0.5029753450510672
Test,2.086655854744488,1,0.5086659051057211
Test,-0.7530399260290115,1,0.49691771506702537
Test,-0.26445485520308626,0,0.49893917351126316
Test,-0.25625711911540267,1,0.49897309107981835
Test,-0.028360055877806625,0,0.49991600215272464
Test,-0.794028606467428,1,0.4967481332907794
Test,-0.4890728240056088,1,0.49800983700021784
Test,1.7784209778475955,1,0.507390928462559
Test,-0.17591930545610626,1,0.49930548370334527
Test,1.3390223235477694,1,0.505573246416088
Test,-0.09230239736173668,1,0.4996514440204508
Test,-0.8514127590812113,1,0.4965107200696914
Test,-0.31036217729411264,0,0.49874923531662035
Test,-0.4562818796548755,0,0.4981455058595947
Test,0.3602126346783823,1,0.5015236971927615
Test,-0.30216444120642927,1,0.49878315282648206
Test,-0.551375618272002,0,0.49775206699127106
Test,-0.9760183476139977,1,0.4959951997799288
Test,2.716241986278567,1,0.5112697445710683
Test,-0.5185846739212688,0,0.49788773527676894
Test,-0.38906044373587234,0,0.49842362785316097
Test,0.004430888472926686,1,0.5000516730173635
Test,-0.34971131051499255,0,0.4985864314350226
Test,-0.5841665626227355,0,0.4976163990367806
Test,-0.08410466127405312,0,0.4996853617219232
Test,-0.23002436363481618,1,0.49908162736116674
Test,0.8602745360270643,1,0.5035926207818892
Test,0.43235271224999555,1,0.5018221697468609
Test,-0.08574420849158987,1,0.49967857818138706
Test,0.16838561022659287,0,0.5007300268268657
Test,-0.5021892017459021,0,0.4979555695374029
Test,-0.7923890592498914,1,0.49675491654772413
Test,-0.3644672354728224,1,0.498525380054845
Test,-0.29068761068367255,1,0.4988306373590326
Test,1.3947669289440163,1,0.5058038570297869
Test,-0.259536213550476,0,0.4989595240512447
Test,6.146174765365265,0,0.5254408370057554
Test,5.26409836233054,1,0.5217994514869482
Test,-0.26445485520308626,1,0.49893917351126316
